age,workclass,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
74, Private,10, Married-civ-spouse,6, White, Male,0,0,20,1,1
39, Private,13, Married-civ-spouse,3, Asian-Pac-Islander, Male,0,0,48,12,1
49, Private,9, Married-civ-spouse,11, White, Male,0,0,42,1,1
21, Private,6, Married-civ-spouse,2, White, Male,0,0,35,1,0
39, Private,9, Never-married,11, White, Male,0,1564,50,1,1
49, Private,11, Married-civ-spouse,6, White, Male,0,0,25,1,0
47, Private,13, Married-civ-spouse,1, White, Male,7298,0,44,1,1
46, Self-emp-not-inc,9, Married-civ-spouse,1, White, Male,0,0,40,1,0
29, Private,11, Married-civ-spouse,11, Asian-Pac-Islander, Male,7298,0,32,1,1
61, Self-emp-not-inc,9, Widowed,3, White, Female,0,0,16,1,0
48, Private,10, Divorced,1, White, Female,0,0,38,1,0
44, Private,5, Divorced,11, White, Male,0,0,40,1,0
37, Self-emp-inc,13, Married-civ-spouse,11, White, Male,0,0,60,1,0
45, Private,10, Married-civ-spouse,6, White, Male,0,1740,50,1,0
51, Self-emp-not-inc,13, Married-civ-spouse,3, White, Male,0,0,45,1,1
33, Local-gov,13, Never-married,1, White, Female,0,0,50,1,0
55, Self-emp-not-inc,13, Married-civ-spouse,3, White, Female,0,0,8,1,0
25, Private,10, Married-civ-spouse,4, White, Female,0,0,60,1,0
26, Private,9, Divorced,8, Asian-Pac-Islander, Male,0,0,40,12,0
54, Private,9, Married-civ-spouse,1, White, Male,0,0,40,1,1
38, Private,9, Never-married,6, White, Female,0,0,33,1,0
39, Local-gov,14, Married-civ-spouse,3, White, Female,0,1977,20,1,1
20, State-gov,10, Never-married,3, White, Male,0,0,40,1,0
30, Private,9, Divorced,5, White, Female,0,0,40,1,0
29, Federal-gov,9, Divorced,5, Other, Male,0,0,45,1,0
42, Private,9, Divorced,2, White, Female,0,0,40,1,0
24, Private,12, Never-married,5, White, Male,0,0,40,1,0
36, Private,9, Married-civ-spouse,9, White, Male,0,0,50,1,1
60, Private,14, Married-civ-spouse,5, Asian-Pac-Islander, Male,0,0,50,28,1
42, Private,9, Divorced,8, White, Male,0,0,44,1,0
42, Private,6, Married-civ-spouse,11, White, Male,0,0,45,1,0
46, Private,9, Married-spouse-absent,9, White, Female,0,0,40,14,0
52, State-gov,14, Married-spouse-absent,1, White, Female,4787,0,44,1,1
43, Private,10, Divorced,5, Black, Female,0,0,35,1,0
43, State-gov,13, Never-married,3, White, Female,0,0,40,1,0
27, Private,7, Divorced,11, White, Male,0,0,40,1,0
52, Local-gov,14, Married-civ-spouse,1, White, Male,7298,0,60,1,1
31, Private,10, Married-civ-spouse,7, White, Male,0,0,50,1,0
44, Private,5, Never-married,4, Black, Female,0,0,40,1,0
27, Private,10, Divorced,3, White, Female,0,0,40,1,0
50, Private,10, Divorced,1, White, Male,0,0,40,1,0
23, Private,10, Never-married,10, White, Female,0,0,40,1,0
22, Private,10, Never-married,5, Black, Female,0,0,30,1,0
36, State-gov,10, Never-married,1, White, Female,0,0,40,1,0
24, Private,13, Never-married,10, White, Female,3674,0,40,1,0
59, Private,10, Married-civ-spouse,6, White, Male,0,0,40,1,1
39, Private,11, Married-civ-spouse,11, White, Male,0,0,50,1,1
23, Private,13, Never-married,1, White, Male,0,0,40,1,0
37, Private,13, Never-married,3, White, Female,0,1340,42,1,0
25, Local-gov,12, Never-married,5, Black, Female,0,0,38,1,0
40, Private,9, Married-civ-spouse,11, White, Female,0,1628,45,1,0
38, State-gov,13, Married-civ-spouse,3, Asian-Pac-Islander, Male,7688,0,60,4,1
31, Private,9, Married-civ-spouse,4, White, Male,0,0,35,1,0
28, Local-gov,16, Divorced,3, White, Female,0,0,40,1,0
24, Private,9, Never-married,6, Black, Male,0,0,25,1,0
46, Local-gov,12, Married-civ-spouse,12, White, Male,0,1887,50,1,1
29, Private,9, Married-civ-spouse,9, Asian-Pac-Islander, Female,0,0,40,18,0
38, Federal-gov,15, Married-civ-spouse,3, White, Male,0,0,50,1,1
53, Private,10, Separated,1, Black, Female,0,0,40,1,0
33, Private,9, Married-civ-spouse,10, White, Female,0,1902,40,1,1
44, Private,9, Married-civ-spouse,9, White, Male,0,0,48,1,0
46, Private,13, Divorced,3, White, Male,0,0,45,8,1
30, Private,13, Never-married,6, White, Male,0,0,40,1,0
24, Private,10, Married-civ-spouse,6, White, Male,0,0,40,1,0
29, Private,9, Never-married,5, White, Female,0,0,40,1,0
62, Self-emp-not-inc,10, Married-civ-spouse,1, White, Male,0,0,70,1,0
25, Private,9, Married-spouse-absent,1, White, Male,0,0,45,1,0
45, Private,10, Never-married,4, White, Male,0,0,40,1,0
21, Private,10, Never-married,11, White, Male,0,0,40,1,0
64, Federal-gov,10, Married-civ-spouse,7, White, Male,0,0,40,1,1
39, Private,13, Divorced,10, White, Male,0,0,40,1,0
60, Private,9, Married-civ-spouse,6, White, Male,0,0,40,1,0
35, Private,9, Never-married,10, White, Male,0,0,40,1,0
27, Private,13, Never-married,10, White, Male,0,0,40,1,0
41, Private,9, Divorced,11, White, Male,0,0,40,1,0
32, State-gov,14, Married-civ-spouse,3, White, Male,0,0,50,1,0
24, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
32, Private,13, Married-civ-spouse,11, White, Male,0,0,40,1,1
42, Local-gov,10, Married-civ-spouse,1, White, Male,0,0,45,1,1
58, Private,14, Widowed,6, White, Female,0,0,27,1,0
23, Private,14, Married-civ-spouse,3, Asian-Pac-Islander, Male,0,1887,50,4,1
31, Federal-gov,9, Married-civ-spouse,8, Amer-Indian-Eskimo, Male,0,0,40,1,0
37, Private,13, Married-civ-spouse,3, White, Female,0,0,16,1,1
19, Private,9, Never-married,6, White, Male,0,0,38,1,0
27, Self-emp-not-inc,13, Never-married,3, White, Female,0,0,20,1,0
61, Self-emp-not-inc,5, Married-civ-spouse,6, White, Male,0,0,58,1,1
39, Private,13, Married-civ-spouse,3, White, Male,0,0,45,1,1
25, Private,13, Never-married,2, Black, Male,0,0,40,1,0
58, Private,10, Married-civ-spouse,6, White, Male,0,0,40,1,1
27, Self-emp-not-inc,10, Married-civ-spouse,7, Other, Male,0,0,50,17,1
51, Private,3, Married-civ-spouse,2, Black, Male,0,0,52,1,0
43, Local-gov,14, Married-civ-spouse,3, White, Male,15024,0,40,1,1
46, Private,9, Divorced,5, White, Female,0,0,40,1,0
50, Local-gov,9, Married-civ-spouse,2, White, Male,0,0,40,1,0
20, Private,9, Never-married,2, White, Male,0,0,15,1,0
35, Private,13, Widowed,3, White, Female,0,0,32,1,1
57, Private,2, Married-civ-spouse,2, White, Male,0,0,40,26,0
40, Private,15, Married-civ-spouse,5, Asian-Pac-Islander, Female,0,0,40,12,0
42, Local-gov,6, Never-married,8, White, Male,0,0,35,1,0
67, Self-emp-inc,6, Married-civ-spouse,11, White, Male,0,0,40,1,0
47, Private,13, Married-civ-spouse,9, White, Male,7688,0,44,1,1
30, Private,9, Never-married,2, White, Male,0,0,50,1,0
26, Private,7, Never-married,9, White, Female,0,0,15,1,0
51, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
38, Private,10, Widowed,4, Black, Female,0,0,45,20,0
24, Private,9, Married-civ-spouse,2, White, Male,0,0,35,1,0
48, Self-emp-not-inc,9, Married-civ-spouse,6, White, Female,0,0,50,1,0
70, Private,13, Married-civ-spouse,2, White, Male,6418,0,40,1,1
35, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
26, Private,10, Married-civ-spouse,11, White, Male,0,0,45,1,1
64, Private,9, Never-married,1, White, Male,0,0,3,1,0
26, Private,9, Never-married,5, White, Female,0,0,35,1,0
39, Self-emp-not-inc,9, Married-civ-spouse,7, White, Male,0,0,30,1,0
55, Private,10, Never-married,5, White, Female,0,0,36,1,0
33, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
31, Private,13, Married-civ-spouse,1, White, Male,0,0,55,1,1
28, Local-gov,9, Never-married,5, White, Male,0,0,20,1,0
50, Private,14, Married-civ-spouse,9, White, Male,0,0,30,1,0
26, Local-gov,13, Married-civ-spouse,3, White, Female,0,0,55,1,1
44, Federal-gov,12, Divorced,5, Black, Female,0,1741,40,1,0
51, Private,9, Married-spouse-absent,11, White, Male,0,0,40,1,0
34, Private,9, Married-civ-spouse,4, White, Male,0,0,50,1,0
37, Private,13, Married-civ-spouse,3, White, Male,7688,0,39,1,1
29, Private,15, Married-civ-spouse,3, White, Male,0,0,50,1,1
24, Private,13, Never-married,3, Black, Male,0,0,40,1,0
27, Private,11, Divorced,5, White, Female,0,0,40,1,0
44, Private,10, Married-civ-spouse,11, White, Male,0,0,45,1,0
24, Private,9, Never-married,9, White, Male,0,0,40,1,0
54, Private,9, Married-civ-spouse,1, White, Male,0,0,55,1,1
47, Private,10, Separated,5, White, Female,0,0,50,1,1
30, Private,9, Never-married,4, White, Male,0,0,30,1,0
35, Private,10, Divorced,5, White, Female,0,0,40,1,0
39, Federal-gov,10, Married-civ-spouse,5, Black, Male,0,0,40,1,0
42, Private,12, Separated,5, Black, Female,0,0,40,1,0
70, Self-emp-inc,13, Married-civ-spouse,1, White, Male,0,2377,50,1,1
41, Private,15, Married-civ-spouse,5, Asian-Pac-Islander, Male,0,0,40,12,0
36, Private,9, Never-married,1, White, Female,0,0,38,1,0
44, Private,14, Married-civ-spouse,3, White, Male,0,0,42,1,1
20, Private,10, Never-married,7, White, Female,0,0,17,1,0
29, Private,6, Never-married,3, White, Male,0,0,40,1,0
27, Private,9, Married-civ-spouse,10, White, Female,0,0,40,1,0
30, Private,14, Married-civ-spouse,3, Asian-Pac-Islander, Male,0,0,40,1,1
59, Self-emp-not-inc,10, Married-civ-spouse,8, White, Male,0,1579,60,1,0
31, Private,13, Never-married,4, White, Female,0,0,25,1,0
21, Private,9, Never-married,4, White, Male,0,0,40,5,0
26, Private,10, Never-married,11, Asian-Pac-Islander, Male,0,0,37,19,0
57, Self-emp-inc,9, Married-civ-spouse,6, White, Male,0,0,45,1,1
59, Self-emp-not-inc,10, Married-civ-spouse,11, White, Male,0,0,20,1,1
25, Private,10, Never-married,7, White, Male,0,0,55,1,0
39, Private,14, Married-civ-spouse,3, White, Male,7688,0,45,1,1
53, Private,14, Married-civ-spouse,3, White, Male,3103,0,40,1,1
32, State-gov,9, Never-married,5, White, Female,0,0,40,1,0
38, Private,7, Married-civ-spouse,11, White, Male,0,0,40,1,0
21, Private,11, Never-married,5, Black, Female,0,0,35,1,0
17, Private,7, Never-married,2, White, Male,0,0,30,1,0
44, Private,7, Never-married,9, Black, Female,0,0,40,1,0
23, Private,10, Never-married,2, White, Male,0,0,20,1,0
57, Private,10, Married-civ-spouse,11, White, Female,9386,0,40,1,1
30, State-gov,7, Married-civ-spouse,7, White, Male,0,0,40,1,0
51, Self-emp-not-inc,9, Married-civ-spouse,8, White, Male,0,0,55,1,0
54, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,35,1,0
44, Private,10, Divorced,5, White, Female,0,0,40,10,0
60, Private,10, Married-civ-spouse,12, White, Male,0,0,16,1,1
28, Private,13, Married-civ-spouse,6, White, Male,7298,0,42,1,1
39, Private,9, Married-civ-spouse,9, White, Male,0,0,50,1,1
55, Private,14, Married-civ-spouse,3, White, Male,0,0,40,1,1
36, Private,14, Married-civ-spouse,3, White, Female,0,0,50,1,1
55, Local-gov,14, Married-civ-spouse,3, White, Female,3103,0,45,1,1
33, Private,9, Married-civ-spouse,9, White, Male,0,0,55,1,1
30, Private,9, Married-civ-spouse,5, White, Female,7298,0,40,1,1
40, Local-gov,13, Married-civ-spouse,3, White, Male,0,0,20,1,0
30, Private,14, Married-civ-spouse,1, White, Male,0,0,50,1,1
40, Private,10, Divorced,10, White, Male,0,0,30,25,1
24, Private,9, Never-married,7, White, Female,0,0,50,1,0
18, Private,7, Never-married,6, White, Male,0,0,20,1,0
18, Private,9, Never-married,2, White, Female,0,0,25,1,0
49, Private,9, Married-civ-spouse,11, White, Male,0,0,45,1,1
42, Private,9, Married-civ-spouse,11, White, Male,0,0,50,1,0
28, Local-gov,9, Married-civ-spouse,2, White, Male,0,0,40,1,0
32, Private,12, Married-civ-spouse,11, White, Male,0,0,40,1,0
48, Self-emp-not-inc,10, Separated,6, White, Female,0,0,50,1,0
24, Private,4, Never-married,14, White, Female,0,0,32,23,0
73, Self-emp-not-inc,9, Married-civ-spouse,6, White, Female,0,0,25,1,0
23, Private,10, Married-civ-spouse,7, White, Male,0,0,60,1,1
19, Private,10, Never-married,14, White, Female,0,0,40,1,0
27, Private,9, Married-civ-spouse,6, White, Male,0,0,35,5,0
27, Private,8, Never-married,4, White, Male,0,0,40,1,0
41, Self-emp-not-inc,15, Married-civ-spouse,3, White, Male,0,0,50,1,1
31, Private,9, Married-civ-spouse,11, White, Male,0,0,20,1,0
64, Self-emp-inc,9, Married-civ-spouse,11, White, Male,0,0,40,1,1
45, Private,8, Never-married,4, White, Male,0,0,10,5,0
47, Private,9, Married-civ-spouse,4, White, Female,0,0,35,1,0
22, Private,9, Never-married,9, White, Male,0,0,35,1,0
24, Private,13, Never-married,7, Black, Female,0,0,40,1,0
69, State-gov,9, Married-civ-spouse,4, White, Male,0,0,20,1,0
40, Self-emp-not-inc,11, Married-civ-spouse,1, White, Male,0,0,40,1,1
45, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
47, Self-emp-not-inc,12, Never-married,8, White, Male,10520,0,45,1,1
31, Private,9, Never-married,9, White, Female,0,0,40,1,0
48, Private,12, Divorced,1, White, Female,0,0,42,1,0
41, Private,13, Married-civ-spouse,3, Black, Female,0,0,35,20,1
34, Private,13, Never-married,5, White, Male,0,0,40,1,0
48, Private,10, Married-civ-spouse,3, White, Male,0,0,40,1,0
28, Local-gov,11, Married-civ-spouse,3, White, Female,7688,0,36,1,1
20, Private,12, Never-married,1, White, Female,0,0,40,1,0
39, Private,13, Married-civ-spouse,5, Asian-Pac-Islander, Male,0,0,40,12,1
40, Federal-gov,10, Divorced,1, Black, Female,0,0,40,1,0
28, Private,6, Never-married,7, White, Male,0,0,45,1,0
20, Private,10, Never-married,6, White, Female,0,0,25,1,0
41, Private,13, Divorced,3, Black, Male,0,0,40,1,0
49, Self-emp-inc,10, Married-civ-spouse,6, White, Male,0,0,50,1,1
24, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
35, State-gov,9, Married-civ-spouse,12, White, Male,0,0,40,1,0
22, Private,10, Never-married,6, White, Male,0,0,40,1,0
23, Private,13, Never-married,4, White, Female,0,0,30,1,0
23, Private,9, Divorced,1, White, Female,0,0,40,1,0
42, Self-emp-not-inc,11, Married-civ-spouse,7, White, Male,4386,0,80,1,1
34, Private,10, Married-civ-spouse,3, White, Male,0,0,64,1,1
32, Federal-gov,11, Never-married,10, Black, Male,4650,0,40,1,0
54, Private,9, Married-civ-spouse,5, White, Male,0,0,54,1,1
48, Private,13, Separated,5, Asian-Pac-Islander, Female,0,0,40,12,0
38, Private,13, Married-civ-spouse,3, White, Male,0,0,40,1,1
48, State-gov,13, Divorced,5, White, Female,0,0,40,1,0
22, Private,3, Married-civ-spouse,4, White, Male,0,0,40,23,0
42, Private,13, Married-civ-spouse,10, White, Male,0,0,50,1,1
31, Private,16, Married-civ-spouse,3, Asian-Pac-Islander, Male,0,0,40,27,0
27, Private,9, Never-married,4, White, Female,0,0,50,1,1
57, Private,14, Separated,3, White, Male,10520,0,32,1,1
46, State-gov,11, Divorced,10, White, Female,3325,0,42,1,0
44, Federal-gov,11, Married-civ-spouse,11, White, Male,0,0,40,1,1
42, Local-gov,10, Married-civ-spouse,12, White, Male,0,0,40,1,1
24, Private,13, Never-married,1, White, Male,0,0,40,1,0
38, Private,2, Married-spouse-absent,11, White, Male,0,0,40,5,0
29, Private,13, Married-civ-spouse,1, White, Male,0,0,52,30,1
38, Private,9, Married-civ-spouse,11, White, Male,0,0,55,1,0
33, Private,10, Divorced,1, White, Female,0,0,40,1,0
61, Private,9, Married-civ-spouse,4, White, Female,0,0,4,1,0
49, Local-gov,11, Married-civ-spouse,11, White, Male,0,0,40,1,1
51, Self-emp-not-inc,12, Married-civ-spouse,1, White, Male,0,0,40,1,1
42, Private,9, Divorced,4, Black, Female,0,0,35,1,0
21, Private,9, Never-married,2, White, Male,0,0,40,1,0
54, Private,10, Married-civ-spouse,8, White, Male,0,0,50,1,0
23, Private,10, Never-married,5, White, Female,0,0,30,1,0
52, Private,6, Married-civ-spouse,11, White, Male,0,0,40,1,0
28, Local-gov,14, Married-civ-spouse,3, White, Female,7298,0,40,1,1
23, Private,10, Divorced,2, White, Male,0,0,40,1,0
43, Private,9, Married-civ-spouse,6, White, Male,0,0,80,1,1
45, Private,10, Married-civ-spouse,11, White, Male,0,0,50,1,1
51, Self-emp-not-inc,4, Married-civ-spouse,1, White, Male,0,0,42,1,0
23, Private,10, Never-married,6, Asian-Pac-Islander, Female,0,0,40,1,0
73, Self-emp-not-inc,13, Married-civ-spouse,8, White, Male,0,0,30,1,0
47, Self-emp-not-inc,7, Divorced,1, White, Female,0,0,55,1,0
26, Private,11, Never-married,1, Black, Female,0,0,40,1,0
40, Private,9, Married-civ-spouse,2, White, Male,0,0,40,1,1
32, Self-emp-not-inc,13, Married-civ-spouse,6, White, Male,0,0,47,1,0
39, Private,6, Divorced,4, Black, Female,0,0,40,1,0
33, Federal-gov,13, Never-married,3, White, Female,0,0,40,1,0
35, Private,9, Married-civ-spouse,8, White, Male,0,0,35,1,0
42, Private,9, Divorced,1, White, Male,0,0,40,1,0
46, Private,10, Married-civ-spouse,11, White, Male,0,0,44,1,0
33, Private,9, Never-married,5, White, Male,0,0,40,1,0
47, Private,3, Never-married,9, White, Male,0,0,20,1,0
33, Private,13, Married-civ-spouse,1, White, Male,0,0,40,1,0
26, Private,9, Divorced,5, White, Female,0,0,40,1,0
42, State-gov,10, Divorced,5, Black, Female,0,0,40,1,0
28, Private,13, Married-civ-spouse,3, White, Male,0,0,50,1,0
18, Private,8, Never-married,6, White, Female,0,0,20,1,0
33, Self-emp-not-inc,10, Married-civ-spouse,1, White, Male,0,0,45,1,0
36, Private,13, Widowed,3, White, Female,0,0,44,1,0
33, Private,9, Married-civ-spouse,12, White, Male,7688,0,48,1,1
40, Private,9, Married-spouse-absent,5, White, Female,0,0,40,1,0
57, Self-emp-not-inc,16, Married-civ-spouse,6, White, Male,0,1902,40,1,1
40, Private,9, Divorced,7, White, Male,0,0,45,1,0
36, Private,9, Married-civ-spouse,10, White, Male,0,0,50,1,0
45, Private,13, Never-married,5, Black, Female,0,0,40,1,1
52, Private,13, Married-civ-spouse,1, White, Male,0,0,50,1,0
24, Private,9, Separated,9, White, Male,0,0,40,1,0
30, Private,9, Married-spouse-absent,5, White, Female,0,0,40,1,0
46, Self-emp-not-inc,16, Never-married,3, White, Female,0,0,45,1,0
36, Private,9, Separated,6, Black, Female,0,0,40,1,0
48, Private,9, Never-married,1, White, Female,0,0,50,1,0
36, Private,11, Divorced,5, White, Female,0,0,40,1,0
48, Private,9, Married-civ-spouse,7, White, Male,0,0,40,1,1
21, Private,10, Never-married,10, White, Female,0,1719,9,1,0
18, Private,9, Never-married,5, White, Female,0,0,40,1,0
38, Private,13, Divorced,3, White, Female,0,0,50,1,1
36, State-gov,13, Married-civ-spouse,12, White, Male,7298,0,55,1,1
38, Private,9, Never-married,7, White, Female,0,0,40,1,0
55, Self-emp-not-inc,15, Widowed,3, White, Male,0,0,55,1,1
27, Private,9, Married-civ-spouse,11, White, Male,0,0,45,1,1
22, State-gov,12, Never-married,5, White, Male,0,0,40,1,0
29, Private,10, Never-married,2, White, Male,0,0,40,1,0
40, Private,10, Never-married,1, White, Female,0,0,40,1,0
21, Private,10, Never-married,6, White, Female,0,0,20,1,0
49, Private,9, Divorced,5, White, Female,0,0,40,1,0
29, Private,13, Married-civ-spouse,3, White, Female,0,0,50,1,1
28, Private,13, Never-married,1, White, Male,0,0,50,1,1
26, Private,9, Married-civ-spouse,12, White, Male,0,0,40,1,0
33, Private,9, Never-married,5, White, Female,0,0,41,1,0
59, Private,14, Married-civ-spouse,10, White, Male,0,0,40,11,0
37, Private,11, Married-civ-spouse,5, White, Male,0,0,40,1,0
27, Private,10, Never-married,11, White, Male,0,0,40,1,0
39, Private,14, Married-civ-spouse,3, Asian-Pac-Islander, Male,0,0,40,12,1
49, Local-gov,14, Never-married,3, White, Female,0,0,80,1,0
30, Private,9, Married-civ-spouse,6, Asian-Pac-Islander, Female,0,0,40,1,0
28, Private,5, Married-civ-spouse,12, Black, Female,0,0,40,1,0
25, State-gov,13, Never-married,12, White, Male,0,0,40,1,0
18, Private,6, Never-married,9, White, Male,0,0,40,1,0
25, Private,12, Never-married,2, White, Male,0,0,26,1,0
36, Private,10, Never-married,9, White, Male,0,0,40,1,0
52, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,1
25, Private,9, Divorced,11, White, Male,0,0,40,1,0
26, Private,13, Never-married,3, White, Male,0,0,40,1,0
50, Private,13, Married-civ-spouse,1, White, Female,0,2415,20,1,1
48, Private,12, Married-civ-spouse,1, White, Male,0,0,40,1,1
39, Private,9, Married-civ-spouse,2, White, Male,0,0,40,1,0
30, Local-gov,13, Married-civ-spouse,3, White, Male,0,0,40,1,0
26, Private,9, Married-civ-spouse,11, White, Male,0,0,60,1,0
36, Private,10, Married-civ-spouse,11, White, Male,0,1887,40,1,1
49, Private,16, Married-civ-spouse,6, White, Male,0,0,60,1,0
34, Local-gov,13, Married-civ-spouse,3, White, Male,0,0,60,1,0
28, Private,9, Never-married,4, Other, Male,0,0,48,5,0
28, Self-emp-not-inc,9, Never-married,4, White, Male,0,0,40,1,0
42, Private,10, Married-civ-spouse,11, White, Male,7688,0,40,1,1
26, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
54, Private,9, Married-civ-spouse,11, Black, Male,0,0,40,1,1
61, Self-emp-not-inc,9, Married-civ-spouse,6, White, Male,0,0,53,1,0
45, Self-emp-not-inc,15, Never-married,3, White, Male,0,0,30,1,1
29, Private,13, Never-married,5, White, Female,0,0,35,1,0
74, Private,9, Divorced,2, White, Female,0,0,16,1,0
61, Local-gov,9, Widowed,3, White, Female,0,0,40,1,0
27, Private,10, Never-married,6, White, Male,0,0,22,1,0
53, Federal-gov,13, Married-civ-spouse,3, White, Male,0,0,40,1,1
57, Self-emp-not-inc,9, Married-civ-spouse,8, Asian-Pac-Islander, Male,0,0,40,1,0
41, Private,10, Married-civ-spouse,11, White, Male,0,0,40,1,0
45, Private,13, Married-civ-spouse,3, White, Male,0,0,50,1,0
43, Private,9, Married-civ-spouse,6, White, Male,0,0,40,1,0
29, Private,9, Married-civ-spouse,4, Asian-Pac-Islander, Male,0,0,25,12,0
41, Private,13, Married-civ-spouse,1, White, Female,0,0,40,1,0
50, Private,9, Divorced,9, White, Female,0,0,40,1,0
52, Private,9, Married-civ-spouse,6, White, Male,0,0,60,1,1
18, Self-emp-inc,9, Never-married,7, White, Male,0,0,60,1,0
57, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
63, State-gov,10, Married-civ-spouse,5, White, Male,0,1740,40,1,0
29, Private,9, Never-married,5, White, Male,0,0,40,5,0
32, Self-emp-not-inc,13, Married-civ-spouse,3, White, Male,7688,0,40,1,1
34, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,1
43, Private,9, Divorced,5, White, Female,0,0,58,1,0
39, Private,10, Married-civ-spouse,9, White, Male,0,0,40,1,1
28, Private,9, Never-married,9, White, Male,0,0,45,1,0
32, Private,13, Never-married,5, White, Female,0,0,40,1,0
28, State-gov,15, Never-married,3, White, Male,0,0,90,1,0
40, Private,10, Married-civ-spouse,9, White, Male,4386,0,50,1,1
25, Private,13, Never-married,10, White, Male,0,0,60,1,1
54, Local-gov,14, Married-civ-spouse,3, White, Male,0,0,50,1,1
48, Self-emp-inc,13, Married-civ-spouse,8, White, Male,0,0,70,1,1
51, Private,10, Divorced,1, White, Female,0,0,36,1,0
67, State-gov,4, Married-civ-spouse,7, White, Male,0,0,35,1,0
17, Private,6, Never-married,6, White, Female,0,0,24,1,0
24, State-gov,10, Never-married,4, White, Male,0,0,40,1,0
25, Private,9, Married-civ-spouse,2, White, Male,0,0,40,1,0
54, Private,10, Divorced,4, White, Female,0,0,47,1,0
32, Private,9, Divorced,3, White, Female,0,0,40,1,0
41, Federal-gov,9, Never-married,5, White, Male,0,0,40,1,0
53, Private,9, Divorced,4, White, Female,0,0,40,1,0
45, Private,11, Divorced,3, White, Female,0,0,32,1,0
51, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,1
41, State-gov,14, Married-civ-spouse,3, White, Male,7298,0,60,1,1
40, Federal-gov,11, Married-civ-spouse,3, White, Female,0,0,65,1,1
27, Private,9, Never-married,8, White, Male,0,0,40,5,0
41, Private,13, Married-civ-spouse,5, Asian-Pac-Islander, Male,3103,0,35,12,1
51, Private,13, Married-civ-spouse,1, White, Male,0,0,60,1,1
36, Private,10, Divorced,5, White, Female,0,0,40,1,0
34, Self-emp-inc,9, Never-married,8, White, Male,0,0,55,1,0
43, Private,9, Married-civ-spouse,5, White, Male,0,0,40,1,0
61, Federal-gov,9, Divorced,5, Black, Female,0,0,20,1,0
31, Private,6, Separated,7, White, Male,0,0,40,1,0
34, Private,9, Married-civ-spouse,6, White, Male,0,0,65,1,1
43, Private,9, Married-civ-spouse,11, White, Male,0,1902,99,1,1
52, Private,8, Married-civ-spouse,11, White, Male,0,0,40,1,0
18, Private,7, Never-married,4, White, Female,0,0,20,1,0
37, Federal-gov,10, Married-civ-spouse,3, White, Male,0,0,40,1,1
60, Private,9, Married-civ-spouse,5, White, Male,0,0,40,1,0
47, Private,10, Widowed,7, White, Female,0,0,25,32,0
21, Private,10, Never-married,5, White, Male,0,0,30,1,0
34, Self-emp-inc,13, Married-civ-spouse,1, White, Male,7688,0,55,1,1
28, Private,9, Divorced,4, White, Female,0,1741,52,1,0
40, Local-gov,11, Married-civ-spouse,12, White, Male,0,0,40,1,1
26, Private,12, Never-married,4, White, Male,0,0,40,1,0
48, Private,10, Never-married,4, Black, Female,0,0,40,1,0
46, Private,10, Married-civ-spouse,8, White, Male,0,0,40,1,0
58, Private,10, Married-civ-spouse,6, White, Male,0,0,48,1,0
32, Self-emp-inc,9, Never-married,11, White, Male,0,0,40,1,0
38, Private,10, Married-civ-spouse,11, Asian-Pac-Islander, Male,0,0,40,1,1
43, Self-emp-not-inc,10, Married-civ-spouse,8, White, Male,0,0,99,1,0
17, Private,7, Never-married,14, White, Female,0,0,12,1,0
36, Private,9, Married-civ-spouse,11, White, Male,5013,0,40,26,0
30, Private,9, Married-civ-spouse,7, White, Male,3103,0,70,1,1
45, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
51, Self-emp-not-inc,9, Married-civ-spouse,7, White, Male,0,0,50,1,0
29, Private,10, Married-civ-spouse,1, White, Male,0,0,48,1,0
35, Self-emp-not-inc,11, Never-married,8, White, Male,0,0,65,1,0
19, Private,10, Never-married,6, White, Female,0,0,20,1,0
56, Private,5, Married-civ-spouse,6, White, Male,0,0,40,1,0
24, Private,9, Married-civ-spouse,9, White, Female,0,0,24,1,0
33, Private,12, Married-civ-spouse,12, White, Male,0,0,40,1,0
43, Private,13, Never-married,6, Black, Female,0,0,35,1,1
22, State-gov,10, Never-married,4, White, Male,0,0,45,1,0
44, Private,10, Never-married,4, Black, Male,0,0,55,1,0
37, Private,9, Separated,11, White, Male,0,0,50,1,0
34, Self-emp-inc,10, Never-married,6, White, Male,0,0,75,1,0
43, Private,11, Separated,6, White, Female,0,0,45,1,0
39, Private,9, Divorced,5, White, Female,0,0,40,1,0
