age,workclass,education_num,marital_status,occupation,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
32, Private,15, Married-civ-spouse,3, White, Male,0,0,40,1,1
37, Self-emp-not-inc,7, Divorced,3, Black, Female,0,0,30,1,0
43, Private,10, Divorced,11, White, Male,0,0,42,1,0
68, Private,4, Widowed,4, Amer-Indian-Eskimo, Female,0,0,20,1,0
19, Private,10, Never-married,4, White, Female,0,0,20,1,0
43, Private,9, Separated,4, Black, Female,0,0,40,1,0
63, Private,9, Widowed,4, White, Female,0,0,40,1,0
41, Private,13, Married-civ-spouse,3, White, Male,0,0,40,1,1
70, Private,6, Married-civ-spouse,2, White, Male,0,0,32,1,0
62, Private,6, Married-civ-spouse,11, Black, Male,0,0,40,1,0
26, Private,9, Married-civ-spouse,7, White, Male,0,0,40,1,1
48, Local-gov,13, Married-spouse-absent,5, Asian-Pac-Islander, Female,0,0,40,12,0
54, Private,9, Married-civ-spouse,11, Asian-Pac-Islander, Male,0,1902,40,1,1
31, State-gov,8, Married-civ-spouse,10, White, Female,0,0,40,1,1
44, Local-gov,13, Married-civ-spouse,3, White, Male,0,0,50,1,0
38, Self-emp-not-inc,10, Divorced,9, White, Male,0,0,40,1,0
25, Private,6, Never-married,11, White, Male,0,0,40,1,0
26, Private,9, Married-civ-spouse,11, White, Male,0,0,60,1,0
52, Federal-gov,14, Married-civ-spouse,1, White, Male,5013,0,40,1,0
36, Private,9, Divorced,9, White, Female,0,0,40,1,0
62, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
31, Local-gov,10, Never-married,5, Black, Female,0,0,40,1,0
29, Private,13, Never-married,3, White, Female,0,0,45,1,0
22, Private,9, Married-civ-spouse,4, White, Male,0,0,20,1,0
39, Private,10, Never-married,5, White, Female,0,0,20,1,0
33, State-gov,6, Married-civ-spouse,4, White, Male,0,0,40,1,0
41, Private,14, Never-married,5, White, Female,0,0,40,1,0
27, Private,13, Never-married,6, White, Male,0,0,40,1,0
31, Private,9, Never-married,4, White, Male,0,0,85,1,0
35, Private,14, Married-civ-spouse,3, White, Female,15024,0,50,1,1
37, Self-emp-inc,14, Divorced,1, White, Female,0,0,70,1,0
21, Private,9, Never-married,6, White, Female,0,0,40,1,0
34, Local-gov,14, Never-married,3, White, Female,0,0,40,1,0
41, Private,7, Divorced,4, Other, Female,0,0,40,1,0
38, Private,7, Married-civ-spouse,2, White, Male,0,0,48,1,1
44, Self-emp-not-inc,10, Separated,6, White, Male,0,0,60,1,0
23, Private,12, Never-married,6, White, Male,0,0,40,1,0
35, Private,11, Married-civ-spouse,4, Black, Female,0,0,40,1,1
29, Private,13, Never-married,3, White, Female,0,0,40,1,0
45, Private,11, Married-civ-spouse,6, White, Male,0,1977,50,1,1
58, Self-emp-not-inc,9, Married-civ-spouse,5, White, Female,0,0,20,1,1
45, Private,13, Married-civ-spouse,3, White, Male,0,0,42,1,1
64, Private,9, Married-civ-spouse,7, White, Male,0,0,45,1,0
31, Private,4, Widowed,5, White, Female,0,0,35,1,0
35, Self-emp-not-inc,9, Never-married,4, White, Female,0,0,30,1,0
34, Private,9, Never-married,9, Black, Male,0,2001,40,1,0
34, Private,9, Divorced,3, White, Female,0,0,25,1,0
58, Private,12, Married-civ-spouse,9, Black, Male,0,1848,40,1,1
61, Private,4, Married-spouse-absent,9, White, Male,0,0,40,25,0
35, Private,9, Never-married,7, Black, Male,0,0,72,1,0
29, Private,5, Never-married,9, White, Male,0,0,40,1,0
38, Private,9, Married-civ-spouse,11, White, Male,0,0,50,1,0
29, Private,11, Divorced,5, White, Female,0,0,40,1,0
26, Private,13, Never-married,9, White, Male,0,0,40,1,0
57, Private,10, Never-married,5, White, Female,0,0,40,1,0
60, Private,10, Married-civ-spouse,2, White, Male,0,0,40,1,0
28, Private,13, Never-married,3, White, Female,0,1564,40,1,1
56, Private,13, Married-civ-spouse,1, White, Male,0,0,50,1,1
58, Private,10, Married-civ-spouse,6, White, Female,0,0,36,1,0
55, Private,9, Married-civ-spouse,6, White, Female,0,0,50,1,0
33, Private,9, Divorced,5, White, Male,0,0,40,1,0
45, Local-gov,13, Divorced,3, White, Female,0,0,40,1,0
24, Private,9, Never-married,4, White, Female,594,0,15,1,0
27, Local-gov,10, Never-married,12, White, Male,0,2231,40,1,1
43, Private,13, Never-married,6, Black, Female,0,0,35,1,1
19, Private,9, Never-married,4, Black, Male,0,0,40,1,0
63, Private,10, Divorced,6, White, Female,0,0,60,1,0
36, Private,9, Married-civ-spouse,7, White, Male,0,0,33,1,0
21, Local-gov,10, Never-married,5, White, Male,0,0,40,1,0
35, Private,13, Married-civ-spouse,6, White, Male,0,0,40,1,0
60, Self-emp-not-inc,10, Married-civ-spouse,1, White, Male,0,0,40,1,1
24, Private,13, Never-married,3, Asian-Pac-Islander, Male,0,0,40,1,0
29, Self-emp-not-inc,10, Married-civ-spouse,11, Amer-Indian-Eskimo, Male,0,1485,60,1,1
20, Federal-gov,10, Never-married,5, Black, Female,0,0,20,1,0
22, Private,10, Never-married,11, White, Male,0,0,35,1,0
39, Local-gov,14, Married-civ-spouse,3, White, Male,0,0,40,1,1
22, Private,9, Married-spouse-absent,6, White, Male,0,0,55,1,0
67, Private,2, Widowed,9, White, Female,2062,0,34,17,0
50, Self-emp-inc,13, Married-civ-spouse,6, Asian-Pac-Islander, Male,0,0,60,28,1
33, Private,9, Never-married,6, White, Male,3325,0,50,1,0
26, Private,9, Never-married,7, White, Male,0,0,70,1,0
84, Self-emp-inc,10, Married-civ-spouse,6, White, Male,0,0,35,1,1
30, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
21, Private,9, Never-married,9, White, Male,0,0,40,1,0
32, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,1
47, Private,9, Married-civ-spouse,6, White, Male,4386,0,45,1,1
44, Private,7, Never-married,9, Black, Female,0,0,40,1,0
31, Private,12, Never-married,3, Asian-Pac-Islander, Female,0,0,40,12,0
68, Self-emp-not-inc,9, Married-civ-spouse,6, White, Male,0,0,40,1,0
73, Private,9, Married-civ-spouse,9, White, Male,3471,0,40,8,0
44, Self-emp-not-inc,11, Widowed,3, White, Female,0,0,40,1,0
37, Private,3, Separated,8, White, Male,0,0,32,25,0
33, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
48, Private,15, Married-civ-spouse,10, White, Male,0,1977,40,1,1
35, Private,13, Married-civ-spouse,6, White, Male,0,0,40,1,1
57, Private,13, Married-civ-spouse,3, White, Male,3103,0,50,1,1
29, Private,9, Never-married,1, White, Male,0,0,40,1,0
30, State-gov,13, Married-civ-spouse,3, Asian-Pac-Islander, Male,0,0,40,4,1
32, Private,9, Divorced,11, White, Male,0,0,40,1,0
25, Federal-gov,9, Never-married,5, White, Female,0,0,40,1,0
45, State-gov,13, Separated,3, White, Female,0,0,40,1,0
57, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,50,1,1
29, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
35, Private,13, Married-civ-spouse,11, White, Male,0,0,40,1,0
36, Self-emp-not-inc,10, Never-married,4, White, Female,0,0,50,1,0
33, Private,9, Married-civ-spouse,3, Amer-Indian-Eskimo, Male,0,0,48,1,1
49, Private,9, Divorced,4, Black, Female,0,0,40,1,0
36, Private,9, Married-civ-spouse,4, White, Male,0,0,60,1,1
58, Private,9, Divorced,6, White, Female,0,0,24,1,0
31, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,40,1,1
41, Private,13, Married-civ-spouse,10, White, Male,0,1902,42,1,1
21, Self-emp-not-inc,4, Never-married,11, White, Male,0,0,40,1,0
59, Local-gov,6, Widowed,4, Black, Female,0,0,30,1,0
42, Private,9, Married-civ-spouse,11, White, Male,0,0,50,1,0
41, Private,9, Married-civ-spouse,7, White, Male,0,0,50,1,1
31, Private,9, Never-married,1, Black, Male,0,0,40,1,0
43, Private,9, Never-married,5, White, Female,0,0,40,1,0
19, Private,7, Never-married,2, White, Male,0,0,40,1,0
51, Local-gov,9, Married-civ-spouse,12, White, Male,0,0,70,1,0
31, Private,13, Married-civ-spouse,10, White, Male,0,0,43,1,1
41, Private,13, Divorced,3, Black, Male,0,0,40,1,0
29, Private,9, Never-married,9, White, Female,0,0,40,1,0
22, Private,9, Never-married,9, White, Male,0,0,40,1,0
24, Private,10, Never-married,5, White, Male,0,2205,24,1,0
36, Private,13, Never-married,1, White, Male,27828,0,40,1,1
34, Private,10, Married-civ-spouse,1, White, Male,7298,0,40,1,1
20, Federal-gov,10, Never-married,5, White, Female,0,0,40,1,0
53, Federal-gov,9, Married-civ-spouse,5, White, Male,0,0,40,1,0
35, Private,9, Married-spouse-absent,4, Black, Female,0,0,20,1,0
18, Private,8, Never-married,11, White, Male,594,0,20,1,0
29, Private,11, Divorced,1, White, Female,0,0,40,1,0
55, Private,9, Divorced,5, White, Female,0,0,40,1,0
31, Private,10, Married-civ-spouse,9, Black, Male,0,0,40,34,0
28, Private,10, Married-civ-spouse,6, White, Male,0,0,40,1,0
31, Private,13, Never-married,3, White, Male,0,0,25,1,0
32, Private,13, Married-civ-spouse,1, White, Male,0,0,40,1,1
45, Self-emp-not-inc,10, Married-civ-spouse,1, White, Male,0,0,60,1,0
83, Self-emp-inc,9, Divorced,6, White, Male,0,0,20,1,0
44, Private,9, Divorced,2, White, Female,0,0,48,1,0
51, State-gov,10, Divorced,3, White, Female,0,0,40,1,0
39, Private,9, Never-married,9, White, Female,0,0,10,1,0
34, Private,9, Never-married,2, White, Male,0,0,40,1,0
40, Local-gov,5, Married-civ-spouse,4, White, Female,0,0,40,30,1
21, Private,9, Never-married,6, White, Male,0,0,40,1,0
64, Private,13, Married-civ-spouse,3, White, Male,0,0,40,1,1
54, Self-emp-not-inc,14, Divorced,6, White, Male,0,0,60,1,0
33, Local-gov,13, Never-married,3, White, Female,0,0,45,1,0
40, Self-emp-not-inc,15, Divorced,4, White, Female,0,2339,35,1,0
25, Private,9, Never-married,11, White, Male,0,0,40,1,0
19, Private,9, Never-married,2, White, Male,0,0,30,1,0
24, Private,9, Married-civ-spouse,11, White, Male,0,0,38,1,0
45, Private,16, Married-civ-spouse,3, White, Male,0,0,56,1,1
30, Private,9, Never-married,7, Black, Male,0,0,40,1,0
27, Private,13, Divorced,2, Black, Male,0,0,40,1,0
45, Private,13, Married-civ-spouse,5, White, Male,0,0,45,1,1
24, Private,9, Never-married,11, White, Male,0,0,40,1,0
44, Local-gov,13, Married-civ-spouse,12, Black, Female,15024,0,40,1,1
48, Self-emp-not-inc,10, Married-civ-spouse,11, White, Male,0,0,40,1,0
33, Private,9, Never-married,4, Black, Female,0,0,40,1,0
48, Self-emp-not-inc,14, Married-civ-spouse,6, Asian-Pac-Islander, Male,0,0,50,4,0
19, Private,10, Never-married,2, White, Male,0,0,20,1,0
53, Private,9, Married-civ-spouse,11, Black, Male,0,0,40,1,0
31, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
34, Private,15, Married-civ-spouse,3, White, Male,0,0,55,1,1
29, Self-emp-not-inc,9, Separated,11, White, Male,0,0,35,1,0
45, Local-gov,10, Married-civ-spouse,3, White, Male,7688,0,50,1,1
30, Private,10, Never-married,4, White, Female,0,0,36,1,0
38, Private,10, Married-civ-spouse,7, Black, Male,0,0,50,1,0
27, Private,9, Never-married,6, White, Female,0,0,40,1,0
29, Private,10, Divorced,11, White, Male,0,0,40,1,0
55, State-gov,16, Married-civ-spouse,3, Asian-Pac-Islander, Male,0,0,40,4,1
38, Private,10, Never-married,5, Black, Female,0,0,40,1,0
60, Self-emp-not-inc,13, Divorced,3, White, Female,0,0,30,1,0
55, Private,13, Married-civ-spouse,1, White, Male,0,0,45,1,1
25, Private,9, Never-married,2, White, Male,0,0,40,1,0
36, Private,14, Married-civ-spouse,6, White, Male,0,1977,50,1,1
41, Private,6, Never-married,9, White, Male,0,0,40,1,0
42, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,1
50, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
25, Private,9, Never-married,2, White, Male,0,0,40,5,0
59, Private,4, Married-civ-spouse,11, White, Male,0,0,40,1,0
27, Private,9, Never-married,9, White, Female,0,0,40,1,0
30, Private,9, Married-civ-spouse,11, White, Male,0,0,46,1,0
57, Local-gov,10, Married-civ-spouse,2, Black, Male,7298,0,40,1,1
66, Private,3, Divorced,14, Black, Female,0,0,15,1,0
33, Federal-gov,13, Never-married,3, White, Female,0,0,40,1,0
28, Private,13, Never-married,9, Black, Female,0,0,40,1,0
20, Federal-gov,9, Never-married,5, White, Female,0,0,40,1,0
18, Private,10, Never-married,4, White, Female,0,0,12,1,0
27, State-gov,9, Never-married,12, White, Male,2174,0,40,1,0
43, Private,9, Married-civ-spouse,11, Other, Male,0,0,40,5,0
19, Private,10, Never-married,4, White, Female,0,0,26,1,0
27, Federal-gov,13, Never-married,5, White, Female,0,0,40,1,0
41, Private,9, Separated,11, Black, Male,0,0,40,1,0
49, Private,9, Divorced,9, White, Male,0,0,40,1,0
66, Self-emp-not-inc,15, Married-civ-spouse,3, White, Male,0,0,50,1,0
34, Private,5, Never-married,11, White, Male,0,0,40,1,0
47, Self-emp-not-inc,9, Married-civ-spouse,1, White, Male,0,0,50,1,1
50, Private,10, Never-married,2, White, Male,0,0,38,1,0
38, Private,10, Separated,4, White, Female,4650,0,72,1,0
34, Private,7, Married-civ-spouse,11, White, Male,0,0,40,1,0
24, Private,13, Never-married,6, White, Female,0,0,40,1,0
74, Self-emp-not-inc,13, Married-civ-spouse,1, White, Male,0,1825,12,1,1
40, Private,12, Married-civ-spouse,3, White, Male,7298,0,36,1,1
20, Private,9, Never-married,14, White, Female,0,0,45,1,0
27, Private,10, Married-civ-spouse,6, White, Female,0,0,42,1,1
27, Private,10, Married-civ-spouse,5, Amer-Indian-Eskimo, Female,0,0,45,1,0
29, Private,13, Married-civ-spouse,1, White, Male,0,0,52,30,1
38, Private,11, Divorced,5, White, Female,0,0,40,1,0
62, Local-gov,9, Divorced,4, White, Female,0,0,35,1,0
38, Self-emp-not-inc,10, Married-civ-spouse,8, White, Female,0,0,15,1,0
29, Self-emp-not-inc,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
41, State-gov,9, Married-civ-spouse,7, Black, Male,0,0,40,1,0
49, Private,9, Divorced,6, White, Female,0,0,32,1,0
18, Private,6, Never-married,4, White, Female,0,0,3,1,0
34, Private,11, Married-civ-spouse,11, White, Male,0,0,48,1,0
67, Self-emp-inc,9, Married-civ-spouse,3, White, Female,20051,0,30,8,1
51, Local-gov,12, Married-civ-spouse,5, White, Female,0,1628,30,1,0
25, Local-gov,9, Never-married,4, White, Male,0,0,40,1,0
40, Private,11, Married-civ-spouse,3, White, Male,0,0,40,1,0
29, Private,9, Never-married,11, White, Male,0,0,40,25,0
34, State-gov,13, Never-married,3, White, Male,0,0,50,1,0
32, State-gov,10, Divorced,12, White, Female,0,1726,38,1,0
32, Private,10, Married-civ-spouse,5, White, Male,0,0,50,1,0
39, Private,9, Divorced,5, Black, Female,0,0,38,1,0
27, Private,9, Never-married,9, Black, Male,0,0,40,1,0
20, Private,10, Never-married,5, White, Female,0,0,35,1,0
59, Private,9, Married-civ-spouse,8, White, Male,0,0,48,1,0
43, Private,10, Married-civ-spouse,11, White, Male,0,1902,40,1,1
21, Private,7, Never-married,4, White, Male,0,0,50,1,0
33, Private,9, Married-civ-spouse,7, White, Male,0,0,40,1,0
26, Private,13, Never-married,6, White, Male,0,0,40,1,0
28, Private,10, Never-married,4, Black, Male,0,0,40,1,0
59, Private,6, Divorced,5, Black, Female,0,0,40,1,0
34, Private,9, Divorced,2, White, Female,0,0,40,1,0
44, Self-emp-not-inc,13, Married-civ-spouse,1, Asian-Pac-Islander, Male,0,0,48,28,1
49, Local-gov,13, Never-married,3, White, Female,0,0,50,1,0
41, Private,10, Divorced,11, White, Male,0,0,40,1,1
45, Private,11, Married-civ-spouse,11, White, Male,0,0,40,1,0
40, Private,11, Married-civ-spouse,9, Asian-Pac-Islander, Male,0,0,40,1,1
45, Local-gov,9, Divorced,4, Black, Female,0,0,40,1,0
47, Self-emp-not-inc,13, Never-married,1, Black, Male,10520,0,45,1,1
39, Private,9, Never-married,5, White, Male,0,0,45,1,0
31, Private,12, Never-married,3, White, Male,0,0,3,1,0
30, Private,13, Never-married,5, White, Female,0,0,40,1,0
28, Private,7, Married-civ-spouse,11, White, Male,0,0,45,1,0
51, Private,9, Widowed,4, White, Female,0,0,32,1,0
59, Private,5, Married-civ-spouse,4, White, Male,0,0,30,1,0
23, Private,9, Never-married,2, White, Male,0,0,40,1,0
32, Local-gov,9, Married-civ-spouse,7, White, Male,0,0,40,1,0
36, Private,5, Married-civ-spouse,2, White, Male,0,0,40,1,0
39, State-gov,16, Divorced,3, White, Female,0,0,40,1,1
29, Private,9, Married-civ-spouse,1, White, Male,0,0,40,10,0
30, Private,7, Married-civ-spouse,4, White, Male,0,0,40,5,0
19, Self-emp-not-inc,10, Never-married,7, White, Male,0,0,30,1,0
25, Private,10, Never-married,11, White, Male,0,0,40,1,0
60, Private,10, Married-civ-spouse,6, White, Male,0,0,40,1,0
35, Private,9, Married-civ-spouse,4, Black, Male,0,0,40,1,0
37, Private,9, Married-civ-spouse,11, White, Male,0,0,50,1,1
44, State-gov,7, Separated,10, Black, Male,0,0,40,1,0
47, Self-emp-inc,13, Married-civ-spouse,1, White, Male,0,1902,45,1,1
50, Local-gov,14, Divorced,3, White, Female,0,0,45,1,0
60, Private,4, Divorced,9, White, Male,0,0,40,1,0
30, Private,10, Married-civ-spouse,8, White, Male,0,0,40,1,0
44, Private,9, Divorced,7, Black, Male,0,0,20,20,0
18, Private,10, Never-married,5, White, Male,0,0,30,1,0
31, Private,7, Never-married,2, White, Male,0,0,25,1,0
47, Private,10, Married-civ-spouse,11, White, Male,0,0,40,1,1
57, Self-emp-not-inc,9, Married-civ-spouse,8, White, Male,0,0,30,1,0
48, Private,13, Married-civ-spouse,2, White, Male,0,0,40,1,0
35, Private,13, Married-civ-spouse,6, White, Male,0,0,40,1,0
45, Self-emp-inc,9, Married-civ-spouse,6, White, Male,0,0,40,1,0
40, Private,9, Widowed,4, White, Female,0,0,25,1,0
61, Private,9, Married-civ-spouse,11, White, Male,0,0,45,1,1
34, Private,9, Separated,7, Asian-Pac-Islander, Male,0,0,40,1,0
34, Private,10, Married-civ-spouse,9, White, Male,0,0,40,1,0
52, Private,9, Married-civ-spouse,6, White, Male,0,0,40,1,1
29, Private,6, Divorced,9, Black, Female,0,0,25,1,0
40, Private,9, Separated,5, White, Female,0,0,37,1,0
32, Private,9, Married-civ-spouse,5, White, Female,0,0,40,1,1
40, Local-gov,14, Married-civ-spouse,3, White, Male,0,0,40,1,0
52, Federal-gov,9, Divorced,5, White, Female,0,0,43,1,0
42, Self-emp-not-inc,11, Married-civ-spouse,7, White, Male,4386,0,80,1,1
38, Local-gov,13, Married-civ-spouse,3, White, Male,0,0,50,1,1
25, Private,13, Never-married,1, White, Male,0,0,35,1,0
24, Private,2, Married-civ-spouse,4, Asian-Pac-Islander, Female,0,0,5,37,0
68, Self-emp-not-inc,10, Married-civ-spouse,4, White, Male,0,0,30,1,0
25, State-gov,10, Married-civ-spouse,1, White, Female,0,0,19,1,0
81, State-gov,2, Widowed,4, White, Female,0,0,20,1,0
49, Private,10, Divorced,3, White, Male,14084,0,44,1,1
58, Self-emp-not-inc,6, Never-married,11, White, Male,0,0,40,35,0
63, Federal-gov,9, Widowed,2, Black, Male,0,0,40,1,0
23, Private,9, Married-civ-spouse,4, White, Male,0,0,40,25,0
50, State-gov,9, Married-civ-spouse,3, White, Male,0,0,48,1,1
40, Private,10, Married-civ-spouse,4, White, Female,0,0,40,33,0
38, Private,4, Married-civ-spouse,8, White, Male,0,0,40,1,0
57, Private,10, Widowed,4, White, Female,0,0,40,1,0
29, Private,9, Married-civ-spouse,3, White, Male,0,0,40,1,0
31, Private,12, Married-civ-spouse,6, White, Male,4386,0,45,1,1
28, Private,4, Never-married,5, White, Male,0,0,40,21,0
22, Private,10, Never-married,10, White, Female,0,0,40,1,0
36, Private,13, Never-married,11, White, Male,0,0,35,1,0
31, Private,9, Married-civ-spouse,7, White, Male,0,0,45,1,1
57, State-gov,9, Divorced,1, White, Female,0,0,50,1,0
32, Private,9, Separated,4, White, Female,0,0,30,1,0
51, Self-emp-not-inc,9, Never-married,6, White, Male,0,0,40,1,0
33, Private,9, Never-married,11, White, Male,0,0,45,1,0
35, State-gov,9, Never-married,4, Black, Female,0,0,40,1,0
39, Private,9, Never-married,6, Black, Female,0,0,40,1,0
56, State-gov,9, Widowed,5, Asian-Pac-Islander, Female,0,0,40,1,0
23, Private,10, Never-married,5, White, Male,0,0,20,1,0
43, Private,14, Divorced,3, White, Female,0,2547,40,1,1
19, Private,9, Married-civ-spouse,11, White, Male,0,0,25,1,0
50, Self-emp-inc,15, Married-civ-spouse,3, Asian-Pac-Islander, Male,7688,0,50,12,1
49, Private,9, Separated,9, White, Female,0,0,40,1,0
30, Private,9, Separated,5, White, Female,0,0,40,1,0
43, Private,9, Divorced,2, White, Male,594,0,16,1,0
43, Private,10, Married-civ-spouse,3, White, Male,0,0,40,1,0
57, Local-gov,14, Married-civ-spouse,3, White, Male,0,0,60,1,0
62, Local-gov,5, Divorced,12, Black, Male,0,0,24,1,0
40, Self-emp-not-inc,14, Married-civ-spouse,1, White, Male,99999,0,50,1,1
63, Private,9, Married-civ-spouse,5, Black, Male,0,0,40,1,0
32, Self-emp-not-inc,9, Married-civ-spouse,6, White, Male,0,0,40,1,0
62, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,0
18, Private,6, Never-married,4, White, Female,0,0,20,1,0
34, Private,10, Married-civ-spouse,11, White, Male,0,1651,38,1,0
41, Local-gov,12, Separated,11, White, Male,0,0,50,1,0
32, Private,13, Married-civ-spouse,1, White, Male,0,0,40,1,0
49, State-gov,13, Married-civ-spouse,1, White, Male,0,0,45,1,1
38, Self-emp-not-inc,4, Married-civ-spouse,8, White, Male,0,0,56,1,0
36, Federal-gov,13, Married-civ-spouse,1, White, Male,0,0,45,1,0
40, Private,13, Married-civ-spouse,3, White, Male,0,0,60,39,1
49, Private,13, Married-civ-spouse,11, White, Male,0,0,40,1,1
27, Private,9, Married-spouse-absent,6, White, Female,0,0,25,1,0
33, Federal-gov,12, Divorced,4, White, Male,0,0,40,1,0
21, Private,9, Never-married,3, White, Female,0,0,30,1,0
38, Private,11, Divorced,5, White, Female,0,0,40,1,0
45, Private,10, Married-civ-spouse,11, White, Male,0,0,50,1,1
21, Private,10, Never-married,1, White, Female,0,0,30,1,0
41, Private,9, Married-civ-spouse,2, White, Male,0,0,40,1,0
43, Self-emp-inc,15, Married-civ-spouse,3, Black, Male,0,0,99,1,1
41, Private,9, Married-civ-spouse,11, White, Male,0,0,4,31,0
29, Private,13, Never-married,2, White, Male,0,0,40,1,0
25, Private,9, Never-married,4, White, Female,0,0,30,14,0
51, Private,11, Married-civ-spouse,4, White, Male,4064,0,55,1,0
24, Private,13, Married-civ-spouse,3, White, Male,0,0,50,1,0
41, State-gov,14, Divorced,3, White, Male,0,0,35,1,0
27, Private,10, Never-married,6, White, Male,0,0,40,1,0
32, Private,11, Married-civ-spouse,9, White, Male,0,0,40,1,0
38, Private,13, Divorced,3, Black, Female,15020,0,45,1,1
57, Private,5, Married-civ-spouse,9, White, Male,0,0,40,6,0
30, Private,13, Never-married,5, White, Male,0,0,50,1,0
46, Private,10, Divorced,5, White, Female,0,0,24,1,0
45, Local-gov,14, Divorced,3, White, Female,0,0,40,1,0
75, Self-emp-not-inc,10, Married-spouse-absent,11, White, Male,0,0,30,1,0
43, State-gov,16, Married-spouse-absent,3, White, Male,25236,0,64,1,1
48, Private,9, Married-civ-spouse,9, White, Male,0,0,40,1,1
56, Self-emp-inc,16, Married-civ-spouse,3, White, Male,99999,0,70,1,1
30, Private,13, Never-married,3, White, Female,0,0,40,1,0
52, Private,5, Widowed,5, White, Female,0,0,40,1,0
35, State-gov,10, Divorced,5, Black, Female,0,0,40,1,0
29, Private,4, Married-civ-spouse,8, White, Male,0,2042,40,1,0
63, Private,4, Married-civ-spouse,7, White, Male,0,0,60,1,1
21, State-gov,10, Never-married,4, Black, Male,0,0,20,1,0
19, Private,9, Never-married,5, White, Male,0,0,30,1,0
39, Self-emp-inc,14, Married-civ-spouse,1, White, Male,0,0,50,1,0
37, Private,6, Never-married,9, White, Male,0,0,65,1,0
36, Local-gov,10, Divorced,2, White, Male,0,0,50,1,0
30, Private,9, Divorced,7, Black, Male,0,0,40,1,0
34, Private,9, Married-civ-spouse,11, White, Male,0,1848,50,1,1
38, Private,13, Never-married,5, White, Female,0,0,35,1,0
20, Private,10, Never-married,5, White, Female,0,0,40,1,0
77, Private,9, Widowed,5, White, Female,0,0,32,1,0
31, Private,11, Married-civ-spouse,4, White, Male,0,0,42,1,0
36, Private,9, Married-civ-spouse,1, White, Male,0,0,40,1,0
56, Private,13, Married-civ-spouse,3, White, Male,0,0,40,1,1
47, Local-gov,13, Never-married,3, White, Female,0,0,50,1,1
33, Private,9, Married-civ-spouse,9, White, Male,0,0,48,1,0
32, Private,10, Married-civ-spouse,6, White, Male,0,0,40,1,1
32, Private,9, Never-married,2, White, Male,0,0,40,1,0
55, Federal-gov,10, Never-married,5, White, Male,0,0,40,1,0
34, Private,9, Never-married,6, White, Female,0,0,40,1,0
25, Private,13, Never-married,5, White, Female,0,0,40,1,0
41, Private,13, Married-civ-spouse,3, White, Male,0,0,40,10,0
21, Private,9, Never-married,4, White, Female,0,0,30,1,0
23, Private,12, Never-married,6, White, Female,0,0,65,1,0
35, Private,9, Married-civ-spouse,7, Black, Female,0,0,40,1,0
25, Private,13, Never-married,4, White, Male,0,0,40,1,0
30, Private,10, Separated,4, Asian-Pac-Islander, Female,0,0,40,1,0
55, State-gov,13, Divorced,1, Black, Male,0,0,40,1,0
24, Private,10, Never-married,10, White, Female,0,0,37,1,0
39, Federal-gov,15, Never-married,3, White, Male,0,0,55,1,1
37, Private,11, Married-civ-spouse,5, White, Male,0,0,40,1,0
32, Private,13, Never-married,5, White, Male,0,0,55,1,0
44, Private,10, Divorced,9, White, Male,0,0,50,1,0
53, Private,9, Married-civ-spouse,11, White, Male,0,0,40,1,0
47, Federal-gov,9, Never-married,9, Black, Male,0,0,40,1,0
53, Self-emp-not-inc,6, Married-spouse-absent,7, White, Male,0,0,99,1,0
26, Private,9, Married-civ-spouse,4, White, Female,0,0,30,1,0
60, Self-emp-not-inc,9, Separated,4, Black, Male,0,1876,50,1,0
43, Private,9, Never-married,5, Black, Female,0,0,40,1,0
22, Private,5, Never-married,6, White, Male,0,0,40,1,0
49, Private,4, Married-civ-spouse,9, White, Male,0,0,48,1,0
38, Private,9, Married-civ-spouse,3, White, Female,0,0,40,1,0
31, State-gov,14, Never-married,10, White, Male,0,0,40,1,0
29, Private,13, Never-married,5, White, Female,0,0,35,9,0
54, Private,14, Married-civ-spouse,1, White, Male,0,1887,44,1,1
37, Private,11, Divorced,9, Black, Male,0,0,48,1,0
49, Private,13, Married-civ-spouse,6, White, Male,4064,0,44,1,0
28, Private,9, Never-married,9, White, Female,0,0,40,1,0
31, Self-emp-not-inc,16, Never-married,3, White, Female,0,0,48,1,0
26, Private,13, Married-civ-spouse,6, White, Female,5178,0,42,1,1
43, Private,3, Married-civ-spouse,9, Asian-Pac-Islander, Female,0,0,40,37,1
53, Self-emp-not-inc,15, Never-married,3, Asian-Pac-Islander, Male,27828,0,40,12,1
19, Private,10, Never-married,14, White, Female,0,0,40,1,0
58, Private,10, Divorced,5, Black, Female,0,0,40,1,0
51, Private,9, Divorced,14, White, Female,0,0,40,1,0
